Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
"10,000 Wags Pet Resort",10000-wags-pet-resort-el-prado-nm,"Northern New Mexico's premier Pet Resort providing dogs and cats of the Taos area with high quality Pet Boarding, Dog Daycare, Baths and Pet Products.",24822 US-64,El Prado,New Mexico,87529,(575) 751-9247,https://www.10000wags.com/%3Futm_source%3Dgoogle_my_business%26utm_medium%3Dorganic,"https://www.google.com/maps/place/10%2C000+Wags+Pet+Resort/@36.459648699999995,-105.63602209999999,14z/data=!4m8!1m2!2m1!1s10%2C000+Wags+Pet+Resort!3m4!1s0x871770228ca687ff:0x37edc630f95424b9!8m2!3d36.459648699999995!4d-105.63602209999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVV-58jD2VVd_4R23kn6PaTb_5C3_pRKLrYVPXBIz9GcduRW-Lc6JBDjq3oz14U-ScFHO1B937xAuCrvYYxk9YCQbQKu2Dric-Bm3ee8EbS25taT5BJCPBV49aYRQMV55VURgb=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–4PM, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: 8AM–4PM",,,Pet Store with Grooming,,4.9,512.0,Active,False,2026-04-01,36.4596487,-105.6360221
Taos FUR Styling,taos-fur-styling-el-prado-nm,"{""Accessibility"": {""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",1018 Paseo Del Pueblo Norte,El Prado,New Mexico,87529,(575) 751-7099,http://taosfurstyling.com/,"https://www.google.com/maps/place/Taos+FUR+Styling/@36.427431,-105.57504139999999,14z/data=!4m8!1m2!2m1!1sTaos+FUR+Styling!3m4!1s0x871765433488f4c1:0x30673c02d459d4ff!8m2!3d36.427431!4d-105.57504139999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBKSzESB9XMhQO6-LeSwST-sXQu_qbXG9t8yRb85Wg_HbLzge_MMYPk9J_xPiTMKA0NQE4_GelWPjGigebZ9dYVWaQbQ2SRuYZ3yn_C5yoCsx2U82qhwVsPsb6Tpu1A-A-2GXu=w800-h500-k-no,,,,Full-Service Salon,,4.4,56.0,Active,False,2026-04-01,36.427431,-105.5750414
Pamper Your Pet,pamper-your-pet-verona-nj,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",133 Bloomfield Ave Apartment 1,Verona,New Jersey,7044,(973) 857-2799,http://pamperyourpetnj.com/,"https://www.google.com/maps/place/Pamper+Your+Pet/@40.825404899999995,-74.2325848,14z/data=!4m8!1m2!2m1!1sPamper+Your+Pet!3m4!1s0x89c3aaa662e0a481:0x851c5a15078d4993!8m2!3d40.825404899999995!4d-74.2325848",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9-GW0rW6sEYT7RcUhK88i6xLNQDGj3GRdGBr1fNb5dnehUTssq260gppqpHBmHfR8LTBK0wm36rsvmK2XcNW-2csYw4Rpj2aGQWkq5XyXNdYiVTyi4rYJ0hbVJSr05KjZYg7wwg=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM",,,Pet Spa,,4.7,276.0,Active,False,2026-04-01,40.8254049,-74.2325848
Sun Country Grooming,sun-country-grooming-artesia-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",68 Wagon Wheel Rd,Artesia,New Mexico,88210,(575) 643-5540,http://facebook.com/suncountrygrooming,"https://www.google.com/maps/place/Sun+Country+Grooming/@32.852452899999996,-104.552555,14z/data=!4m8!1m2!2m1!1sSun+Country+Grooming!3m4!1s0x86e3b3f403a379f7:0xa1d8408bc820f12f!8m2!3d32.852452899999996!4d-104.552555",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeqZcY_UE1ycrjqG8OXQhYYIWqx8LRhwh_he6vYbGu4kuUgFHH1uWecWJEbeZCKzoS_NvXqR3nI1Av3wqOJuICWtsgWvczTXUTJSQ_e-FXkAWplqzCu3PrUlTlY6DDSYva1ec0=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–3PM, Tuesday: 9AM–3PM, Wednesday: 9AM–3PM, Thursday: 9AM–3PM, Friday: 9AM–3PM, Saturday: Closed",,,Full-Service Salon,,5.0,12.0,Active,False,2026-04-01,32.8524529,-104.552555
Dottie's Doggy Day Spaw,dottie-s-doggy-day-spaw-raton-nm,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",1201 S 5th St,Raton,New Mexico,87740,(575) 707-1251,https://www.facebook.com/Dotties-Doggy-Day-Spaw-256840844353823,"https://www.google.com/maps/place/Dottie%27s+Doggy+Day+Spaw/@36.891242399999996,-104.44804669999999,14z/data=!4m8!1m2!2m1!1sDottie%27s+Doggy+Day+Spaw!3m4!1s0x8710f10b26d355ef:0x25d513d4e91707a9!8m2!3d36.891242399999996!4d-104.44804669999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweocpV-9_XXjxmZlhqSkpdDC20GQiCN7S_MD_8-gJzbPcu66f8B40BFW66itA3o1Z5vVC0bKQtJ-udQ2wRHubMUL-KW-lztQmgJTplWnljuiCu2KsP1fydB3RnSpyqHUrzInnvNL=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–5AM, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: Closed",,,Full-Service Salon,,4.9,10.0,Active,False,2026-04-01,36.8912424,-104.4480467
Doggone Dapper,doggone-dapper-des-moines-ia,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",724 Scott Ave,Des Moines,Iowa,50309,(515) 777-9855,https://booking.moego.pet/ol/landing%3Fname%3DDoggoneDapper117338,"https://www.google.com/maps/place/Doggone+Dapper/@41.582463399999995,-93.6045659,14z/data=!4m8!1m2!2m1!1sDoggone+Dapper!3m4!1s0x87ee999c183d9d07:0x7819c10a7e88b859!8m2!3d41.582463399999995!4d-93.6045659",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWFzzyPNCKQ76_rGeJjLsb1s7Kfovjw2XyxiXWuXecBbDcchNrbnx0Ej1v082yNRYlHa0XkalSRowADECRJk6y6EoY8k-oyOw204P4brUkDrWD_ie9zIY81_otd9M0nYaHc4369g=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8AM–7PM, Wednesday: 8AM–7PM, Thursday: 8AM–7PM, Friday: 8AM–7PM, Saturday: 8AM–7PM",,,Full-Service Salon,,4.9,16.0,Active,False,2026-04-01,41.58246339999999,-93.6045659
Clipper Doodle Do,clipper-doodle-do-des-moines-ia,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",3621 Beaver Ave,Des Moines,Iowa,50310,(515) 381-1233,https://dsmdoggroomers.com/,"https://www.google.com/maps/place/Clipper+Doodle+Do/@41.628211799999995,-93.67689229999999,14z/data=!4m8!1m2!2m1!1sClipper+Doodle+Do!3m4!1s0x87ee9dba80f14725:0x79a6e6a8fdd506af!8m2!3d41.628211799999995!4d-93.67689229999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLrqjnlOc2VqCB1uYtqf9hb5G4xRQ-fXxeQSzd39g9btodLRYM47Nt3j-tCK3KqONjmunMbUxOWqZ7qNf8T1bsR05LgB4mXl1s3Jih18yQ6NMDin7Afd4EeT1G7NZ4YmlISdl33xnEPEUN=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM",,Doodle Specialist,Full-Service Salon,,5.0,6.0,Active,False,2026-04-01,41.6282118,-93.6768923
Glamorous Furs 🩷 Paws & Spa,glamorous-furs-paws-spa-des-moines-ia,"{""From the business"": {""Identifies as Black-owned"": true, ""Identifies as disabled-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Assistive hearing loop"": false, ""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as Black-owned"": true, ""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true, ""Identifies as disabled-owned"": true}}",1112 E 36th Ct,Des Moines,Iowa,50317,(515) 443-5759,https://glamorous-furs---paws-spa.square.site/,"https://www.google.com/maps/place/Glamorous+Furs+%F0%9F%A9%B7+Paws+%26+Spa/@41.560040199999996,-93.5815013,14z/data=!4m8!1m2!2m1!1sGlamorous+Furs+%F0%9F%A9%B7+Paws+%26+Spa!3m4!1s0x87ee97d9ac99c481:0xeeea539d656e9158!8m2!3d41.560040199999996!4d-93.5815013",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepT8rUuSsWQ2_ns6ImBqI6AO_xrW3G6Jk9AoWrfuGY-krnnJ_JFFDwfKFgjt3mVEFC6jb13wCASRy8lUAZqti6fUqxEUoFP_jd9756O5sShkMikgOxf84OwhAn8SMSsIWRZlFrz=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 8AM–8PM",,,Full-Service Salon,,3.0,2.0,Active,False,2026-04-01,41.5600402,-93.5815013
Smitten Kitten,smitten-kitten-des-moines-ia,"{""Service options"": {""Onsite services"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",549 28th St,Des Moines,Iowa,50312,(515) 333-4620,http://www.smittenkittenshop.com/,"https://www.google.com/maps/place/Smitten+Kitten/@41.5861914,-93.6542838,14z/data=!4m8!1m2!2m1!1sSmitten+Kitten!3m4!1s0x87ee9928fc947f05:0x60adb8ed0a0f1744!8m2!3d41.5861914!4d-93.6542838",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxX71pnvz7e91byMZZaBdffoGzZQp0dGmCUPD5XPWU46dbQxiHZ03uy_e_29PWHg4pjJ99SAMFOqBostaZFpuCUNKG5RrSkXTxDMkXES1Eq0uJn9BAA2OAMaBFAiKlWwe5q0E3=w800-h500-k-no,"Sunday: 12–4PM, Monday: Closed, Tuesday: 10AM–6PM, Wednesday: 10AM–6PM, Thursday: 10AM–6PM, Friday: 10AM–6PM, Saturday: 9AM–4PM",,,Pet Store with Grooming,,4.7,301.0,Active,False,2026-04-01,41.5861914,-93.6542838
Denise's Doggie Do's LLC,denise-s-doggie-do-s-llc-ankeny-ia,pet grooming in Des Moines by Iowa Mobile pet groomer specializing in mobile dog grooming in Iowa,,Ankeny,Iowa,50023,(515) 864-8501,https://www.iowamobilepetgrooming.com/,"https://www.google.com/maps/place/Denise%27s+Doggie+Do%27s+LLC/@41.694449,-93.61312799999999,14z/data=!4m8!1m2!2m1!1sDenise%27s+Doggie+Do%27s+LLC!3m4!1s0x87ee8ffaaaaaaaab:0x224c5d1ffa0e95b5!8m2!3d41.694449!4d-93.61312799999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqvRUqTliyKqvBR7ynFM_BecE7vlBQL0MvdC76a90HnKgghVC9EoXEd5Qb55adaaxDfEk0ig0Nw17pn3aJBjG8E1GAJyQ5v0i1LIc0cfVrKQs8wbJ-iOP6lSlFyJNhcem18Dd7=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–5PM, Tuesday: 7AM–5PM, Wednesday: 7AM–5PM, Thursday: 7AM–5PM, Friday: 7AM–5PM, Saturday: Closed",,Mobile Grooming,Mobile Grooming,,4.5,24.0,Active,False,2026-04-01,41.694449,-93.613128
Bark Shop West,bark-shop-west-west-des-moines-ia,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",9325 Bishop Dr Suite 105,West Des Moines,Iowa,50266,(515) 776-8169,http://www.barkshopdm.com/,"https://www.google.com/maps/place/Bark+Shop+West/@41.5992745,-93.8356043,14z/data=!4m8!1m2!2m1!1sBark+Shop+West!3m4!1s0x87ec23bf73344927:0x4ae7e3565298cbb4!8m2!3d41.5992745!4d-93.8356043",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMKtLV7KgCT2_GFU4pWh_dfOB03MC-jDi86xaPg3w4WtBWn-TEZvh-eSiA1jkz6MgxIpsN4WeQxip1gueOrosj--LxkbdiOv7rT7QCm4-9qzN8WWLTty-vlRtyl2m0NUgB-HGO=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–4:30PM, Tuesday: 7AM–4:30PM, Wednesday: 7AM–4:30PM, Thursday: 7AM–4:30PM, Friday: 7AM–4:30PM, Saturday: 7AM–4:30PM",Nail Trimming,,Full-Service Salon,,4.8,102.0,Active,False,2026-04-01,41.5992745,-93.8356043
Stylin Paws Salon,stylin-paws-salon-waukee-ia,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",120 NE Dartmoor Dr,Waukee,Iowa,50263,(515) 518-5913,http://www.stylinpawssalon.com/,"https://www.google.com/maps/place/Stylin+Paws+Salon/@41.617388899999995,-93.86667779999999,14z/data=!4m8!1m2!2m1!1sStylin+Paws+Salon!3m4!1s0x87ec23f9dee5d5ef:0xe2e9e4b2d4a449cf!8m2!3d41.617388899999995!4d-93.86667779999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_L-3Y9CPEJOgfopvZZuStwJ6zJxVThhmkBu43DFqAV5XD4JdXsHlJSmvdV2wOlw5mFm39ZY1cegVT99rUds9R4SNjm43g9mjQFBL8IMPToRyzUZFhggpeG_ukGGzqDlk9g0-T=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–6PM, Tuesday: 7AM–6PM, Wednesday: 7AM–6PM, Thursday: 7AM–6PM, Friday: 7AM–6PM, Saturday: 8AM–2PM",Full Grooming,,Pet Store with Grooming,,4.5,183.0,Active,False,2026-04-01,41.61738889999999,-93.8666778
Second Home Pet Services,second-home-pet-services-west-des-moines-ia,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true}}",820 1st St,West Des Moines,Iowa,50265,(515) 561-0475,https://www.secondhomepetservices.com/,"https://www.google.com/maps/place/Second+Home+Pet+Services/@41.5810106,-93.70458219999999,14z/data=!4m8!1m2!2m1!1sSecond+Home+Pet+Services!3m4!1s0x87ee9f9f5612438f:0x952c6662e7a5291d!8m2!3d41.5810106!4d-93.70458219999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep102Oycfna7Ee-jNigwhbJ_9VRegwt-7KK6xCpePWdwAXWRSMlgrVVW0FS0G0UbQMxMe4ltFUegoJKuJzseQFgcad3wWy0Mb2dJzRuIGsjMcA-4AA88x-aRsLJI4AyIIJbZGBXqHSYHQx_=w800-h500-k-no,"Sunday: 4–6PM, Monday: 6:30AM–12PM & 2–7PM, Tuesday: 6:30AM–12PM & 2–7PM, Wednesday: 6:30AM–12PM & 2–7PM, Thursday: 6:30AM–12PM & 2–7PM, Friday: 6:30AM–12PM & 2–7PM, Saturday: 9AM–1PM",,,Full-Service Salon,,4.9,48.0,Active,False,2026-04-01,41.5810106,-93.7045822
Glitz and Glam Pet Grooming,glitz-and-glam-pet-grooming-alexandria-la,"Discover the best local businesses in your area. Read authentic reviews, find contact information, and connect with quality service providers.",5607 Ursuline Dr,Alexandria,Louisiana,71301,(318) 753-0403,https://rymap.org/business/glitz-and-glam-pet-grooming-ehbmeh,"https://www.google.com/maps/place/Glitz+and+Glam+Pet+Grooming/@31.2583997,-92.4644576,14z/data=!4m8!1m2!2m1!1sGlitz+and+Glam+Pet+Grooming!3m4!1s0x863ab588aee8368f:0xeb0f6099969dab36!8m2!3d31.2583997!4d-92.4644576",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5yBUwTigD2csmDoOhIgePV9lFE5BUR2EMKcFZ3cbptNxcXGNYdkNhAZ-UrYfHKcVWm77ODuPo2IJQeBR5WsIGvrjisKLxT6IYhg_0yBmUirR1ek7lb_HPVAa_ygGVPu710ADD=w800-h500-k-no,"Sunday: 10AM–5PM, Monday: 7AM–5PM, Tuesday: 7AM–5PM, Wednesday: 7AM–5PM, Thursday: 7AM–5PM, Friday: 7AM–5:30PM, Saturday: 9AM–5:30PM",,,Full-Service Salon,,3.7,15.0,Active,False,2026-04-01,31.2583997,-92.4644576
Petco Grooming,petco-grooming-alexandria-la,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",1438 MacArthur Dr,Alexandria,Louisiana,71301,(318) 484-4723,https://stores.petco.com/la/alexandria/full-service-grooming-alexandria-la-1583.html,"https://www.google.com/maps/place/Petco+Grooming/@31.2820087,-92.4758336,14z/data=!4m8!1m2!2m1!1sPetco+Grooming!3m4!1s0x863ab520cc15f1c7:0x5b81dae929d4fa3e!8m2!3d31.2820087!4d-92.4758336",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMDnS9vqa-9AU-oTkOQH6lMLnIDNI9M613wdose_SPke3AOuJNc3H-X3aruxY90B7ewVd7CJTi2p-SzNH4JHZSfT8B8Q2xuunFrGpiRG3VAsMd2Zi3mB8MOyA1Rvjc4YWqr4M=w800-h500-k-no,"Sunday: 9AM–6PM, Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM",,,Pet Store with Grooming,,4.5,30.0,Active,False,2026-04-01,31.2820087,-92.4758336
PetSmart Grooming,petsmart-grooming-alexandria-la,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",2685 S MacArthur Dr,Alexandria,Louisiana,71301,(318) 443-3350,https://stores.petsmart.com/la/alexandria/alexandria/grooming%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business,"https://www.google.com/maps/place/PetSmart+Grooming/@31.2709701,-92.4580194,14z/data=!4m8!1m2!2m1!1sPetSmart+Grooming!3m4!1s0x86254bb784012941:0x583cb8c67164a9ad!8m2!3d31.2709701!4d-92.4580194",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=knztakk55Jjd5ORLje9ydg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=348.42944&pitch=0&thumbfov=100,"Sunday: 10AM–6PM, Monday: 7AM–8PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 7AM–7PM",Ear Cleaning,,Pet Store with Grooming,,3.8,5.0,Active,False,2026-04-01,31.2709701,-92.4580194
Sandy's Clip-N-Dip,sandy-s-clip-n-dip-alexandria-la,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",2402 S MacArthur Dr,Alexandria,Louisiana,71301,(318) 473-0147,https://localvetplaces.net/explore/sandys-clip-n-dip/,"https://www.google.com/maps/place/Sandy%27s+Clip-N-Dip/@31.27057,-92.4630088,14z/data=!4m8!1m2!2m1!1sSandy%27s+Clip-N-Dip!3m4!1s0x863ab532549698f9:0x57e7c277b9626273!8m2!3d31.27057!4d-92.4630088",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdjOW9T9Ng_GGyUXv4jCS_EBhB00ZcPJF9rWVKLsKmcRsfVYFdLmL747-LpPm6E7S2vDkuplXTnobJP0Ie1EoJej7OzwywNiMHmDSOjeXc5FoaxLotvG5AtrXiJMlh7UZhKWAcUw=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–5PM, Tuesday: 7AM–5PM, Wednesday: 7AM–5PM, Thursday: 7AM–5PM, Friday: 7AM–5PM, Saturday: Closed",,,Full-Service Salon,,4.5,65.0,Active,False,2026-04-01,31.27057,-92.4630088
A-1 Pet Boarding & Grooming,a-1-pet-boarding-grooming-pineville-la,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",100 Walker Dr,Pineville,Louisiana,71360,(318) 641-0100,http://www.a1petboarding.com/,"https://www.google.com/maps/place/A-1+Pet+Boarding+%26+Grooming/@31.3535664,-92.3991503,14z/data=!4m8!1m2!2m1!1sA-1+Pet+Boarding+%26+Grooming!3m4!1s0x86254c1573c5f781:0x83aaf4a048463c1c!8m2!3d31.3535664!4d-92.3991503",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqmc7wUeGkzHZgyZACgOXxUYuAEoJqDgEK95qGSt7NW4D3AoqVPdi1CFjm6obxfVJEf_3bIdapMQSHcdzgqxbwG-C4qz6Z0aCD-twPnACgn_i1eam3zGnOaCfG3FlmaVXaHMJL2kg=w800-h500-k-no,"Sunday: Closed, Monday: 7:30AM–5PM, Tuesday: 7:30AM–5PM, Wednesday: 7:30AM–5PM, Thursday: 7:30AM–5PM, Friday: 7:30AM–5PM, Saturday: Closed",,,Full-Service Salon,,4.3,175.0,Active,False,2026-04-01,31.3535664,-92.3991503
From Head to Tail Grooming Spa,from-head-to-tail-grooming-spa-alexandria-va,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free street parking"": true}, ""Other"": {""Identifies as women-owned"": true}}",430 Hume Ave,Alexandria,Virginia,22301,(571) 312-7989,http://www.headtotailspa.com/,"https://www.google.com/maps/place/From+Head+to+Tail+Grooming+Spa/@38.831739899999995,-77.05136499999999,14z/data=!4m8!1m2!2m1!1sFrom+Head+to+Tail+Grooming+Spa!3m4!1s0x89b7b0d95b2f60ff:0xf6f49a78b8dd149!8m2!3d38.831739899999995!4d-77.05136499999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8BgjPLmZid8g28rXeoc677zcAHYBmQ3Fbne2o_tCWvzYiDxOjxCE_3O2sQ0KI3ncL55ali8pbQf7LD-MLOjWJk7z31MvqWdvORSevd8I9ZQ3VqxzZh-gKEaaEMWaUi0PoLgk=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM",,,Full-Service Salon,,4.7,491.0,Active,False,2026-04-01,38.8317399,-77.05136499999999
"Paw Spa, LLC.",paw-spa-llc-alexandria-va,"{""From the business"": {""Identifies as Black-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English""}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as Black-owned"": true, ""Identifies as women-owned"": true}}",315 S Washington St,Alexandria,Virginia,22314,(703) 517-4438,http://pawspava.com/,"https://www.google.com/maps/place/Paw+Spa%2C+LLC./@38.8021776,-77.0478674,14z/data=!4m8!1m2!2m1!1sPaw+Spa%2C+LLC.!3m4!1s0x89b7b1dd3a7012ed:0x7a0beccd844809e1!8m2!3d38.8021776!4d-77.0478674",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0CxHKhX0-QlkTkW_HrBRX9O7rtHeFHnQRzMt2o9SRBoce3yhPp-q44A01rhxqx92xcYIwg7Uwu4R2T4mQcmwvLatM8rz1Yji84FmHEMna4tmeTTtDwHuJ6zMQN5eJxTvEUHtB=w800-h500-k-no,"Sunday: 11AM–6PM, Monday: Closed, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 7AM–7PM",,,Full-Service Salon,,4.3,218.0,Active,False,2026-04-01,38.8021776,-77.0478674
The Groomery Ltd.,the-groomery-ltd-alexandria-va,"{""From the business"": {""Identifies as Asian-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Korean, Spanish""}, ""Accessibility"": {""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true, ""Identifies as Asian-owned"": true}}",605 Franklin St,Alexandria,Virginia,22314,(703) 299-0299,http://thegroomeryltd.com/,"https://www.google.com/maps/place/The+Groomery+Ltd./@38.7982899,-77.0476987,14z/data=!4m8!1m2!2m1!1sThe+Groomery+Ltd.!3m4!1s0x89b7b12f60a4dd1b:0x8020be502755e1d3!8m2!3d38.7982899!4d-77.0476987",https://lh3.googleusercontent.com/gps-cs-s/AHVAweroUktU4AA_K4X8Z_5LNDZai0kybIy8tGcy2Y_Be88An7uJcQbvDIIZTQiA27bm7B-GAdl8lcR875JbksnUd9e8W9N0rmWmRalc5nuAdj7iq8QAf8NT1BHXRXh84Q8aJdsOscpn=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5:30PM, Tuesday: 9AM–5:30PM, Wednesday: 9AM–5:30PM, Thursday: 9AM–5:30PM, Friday: 9AM–5:30PM, Saturday: 9AM–5:30PM",Cat Grooming,Cat Grooming,Full-Service Salon,,4.8,279.0,Active,False,2026-04-01,38.7982899,-77.0476987
