Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Pet Groom New York City in Home - Dog & Cat Grooming,pet-groom-new-york-city-in-home-dog-cat-grooming-new-york-ny,"New York City in home.mobile dog and cat grooming services in NYC offering dog grooming and cat grooming in your pet's home including  nails, baths, hair cuts, grooming all breeds.",10 Sheridan Square,New York,New York,10014,(212) 920-5585,http://petgroomnyc.com/,"https://www.google.com/maps/place/Pet+Groom+New+York+City+in+Home+-+Dog+%26+Cat+Grooming/@40.733323899999995,-74.0021707,14z/data=!4m8!1m2!2m1!1sPet+Groom+New+York+City+in+Home+-+Dog+%26+Cat+Grooming!3m4!1s0x89c25993f5f7a2f7:0xa12473e8da7d79e6!8m2!3d40.733323899999995!4d-74.0021707",https://lh3.googleusercontent.com/gps-cs-s/AHVAwericAJVyOvYbASgeprEkQKFW9SzejwimMkSBQf9-lYxnbZfMRGHP9r7xWe6Gcg08nEQtKEWGjTf4aINt5FJ_Fe_pbUTLl5AKHIZqtvFJ4juLiaOhqGy4Q4-6PUSwrjScr5yTIMZ1Q=w800-h500-k-no,"Monday: 10AM–9:30PM, Tuesday: 10AM–10PM, Wednesday: 10AM–12AM, Thursday: 12–10PM, Friday: 10AM–10PM, Saturday: 10AM–10PM, Sunday: 10AM–10PM",Cat Grooming,Cat Grooming,Full-Service Salon,,4.9,53.0,Active,False,2026-04-01,40.73332389999999,-74.0021707
Furry N' Fabulous Lower East Side,furry-n-fabulous-lower-east-side-new-york-ny,"{""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",153 1/2 Stanton St,New York,New York,10002,(929) 497-1740,https://www.furrynfab.com/,"https://www.google.com/maps/place/Furry+N%27+Fabulous+Lower+East+Side/@40.7203423,-73.9849967,14z/data=!4m8!1m2!2m1!1sFurry+N%27+Fabulous+Lower+East+Side!3m4!1s0x89c2593d92a2fa75:0x9b880d810d70c544!8m2!3d40.7203423!4d-73.9849967",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfvS3uvZFzr6aNlT4p6kXQyiRxFBamv2d_RbFn8pXHMzx7EhNPrCZ1-o5iYlzCJCHTM2pE52o2G-LPH7Ma-YCRiSpmli_Sz5zhHYSTK1jWwfGL59Adiyaok4bzx-tXePCFsXSEPUsdMX3c=w800-h500-k-no,"Monday: 8:30AM–5PM, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–5PM, Sunday: 8AM–5PM",,,Full-Service Salon,,4.6,127.0,Active,False,2026-04-01,40.7203423,-73.9849967
Central Park Pet Spa,central-park-pet-spa-new-york-ny,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",827 10th Ave,New York,New York,10019,(212) 581-2777,http://centralparkpetspa.com/,"https://www.google.com/maps/place/Central+Park+Pet+Spa/@40.767756399999996,-73.9898673,14z/data=!4m8!1m2!2m1!1sCentral+Park+Pet+Spa!3m4!1s0x89c259b8c1f36a11:0xfdda58564e89bbf7!8m2!3d40.767756399999996!4d-73.9898673",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjPC_EOKCOHeJdHEd2949bFilX4dRjHWCXMBleLOHL_xMDpEsezr9caUccZC2kInnsdn-d1YeYEQgTYrPVC5kunN4BuxHlyGpHwPEX7F1NopKdfQRHrYTsFhsHaTmDx4LJ3C2T=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,,Pet Spa,,4.5,127.0,Active,False,2026-04-01,40.7677564,-73.9898673
Le Pet Spa,le-pet-spa-new-york-ny,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",300 Rector Pl,New York,New York,10280,(212) 786-9070,http://www.lepetspabpc.com/,"https://www.google.com/maps/place/Le+Pet+Spa/@40.708894199999996,-74.0175081,14z/data=!4m8!1m2!2m1!1sLe+Pet+Spa!3m4!1s0x89c25a1030ec2ce3:0xef5e150dc0b4354c!8m2!3d40.708894199999996!4d-74.0175081",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEAn4Lp0gwhxfjr4NrCD1hQ_IA5OzrvJ15A5BJXJ0clxf1QMykhmfLE4r7o1XgLZeapdCjNX1fj46oMjqBF1NVBeVEV1M70dnFGsFY1QXLWd47WPAglDCigQRShaHQTqFzXVHz=w800-h500-k-no,"Monday: 10:30AM–7PM, Tuesday: 10:30AM–7PM, Wednesday: 10:30AM–7PM, Thursday: 10:30AM–7PM, Friday: 11AM–7PM, Saturday: 10:30AM–6PM, Sunday: 10:30AM–6PM",,,Pet Spa,,4.8,91.0,Active,False,2026-04-01,40.7088942,-74.0175081
The Bark Shoppe,the-bark-shoppe-new-york-ny,"{""From the business"": {""Identifies as Black-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": false, ""Wheelchair accessible parking lot"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Paid street parking"": true}, ""Other"": {""Identifies as Black-owned"": true, ""Identifies as women-owned"": true}}",100 St Nicholas Ave,New York,New York,10026,(646) 590-1902,http://www.thebarkshoppe.com/,"https://www.google.com/maps/place/The+Bark+Shoppe/@40.802437399999995,-73.9523336,14z/data=!4m8!1m2!2m1!1sThe+Bark+Shoppe!3m4!1s0x89c2f610dfbeaca5:0x9134291553b3e479!8m2!3d40.802437399999995!4d-73.9523336",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8SLewOhfLxrBTVG8kLl2-loeo2jPWk7F2qTe8IJ9_qJB3zqIKo1KlXOMJ_0vcFC9Q-MlabqNOpOxtYF3aDKhPZdVnhLkFLyBGOtnmqqzfE2T0VBqzFwkcve0fpFEN6XsJHX3i=w800-h500-k-no,Daily: 8AM–6PM,,,Full-Service Salon,,4.5,478.0,Active,False,2026-04-01,40.8024374,-73.9523336
Unleashed Spa Pet Grooming,unleashed-spa-pet-grooming-new-york-ny,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": false, ""Wheelchair accessible parking lot"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true}}",218 Avenue B,New York,New York,10009,(212) 533-9300,http://www.unleashedspa.com/,"https://www.google.com/maps/place/Unleashed+Spa+Pet+Grooming/@40.728964999999995,-73.978595,14z/data=!4m8!1m2!2m1!1sUnleashed+Spa+Pet+Grooming!3m4!1s0x89c25976bd75b5e5:0x6df79ab4113c23c3!8m2!3d40.728964999999995!4d-73.978595",https://lh3.googleusercontent.com/gps-cs-s/AHVAweotOd7yttY1FiTFBgQStob8ike59Br_W-oJxyv72glOVyGL86QZJQivfyjT07c-ZneIBKwjXx1NczuTkxl9PWEPSwKFtuHXpKcUEuJz0vGyY3i4r2vXOC996rB3MDmyUhsleFb0=w800-h500-k-no,Daily: 9AM–5PM,,,Full-Service Salon,,4.8,402.0,Active,False,2026-04-01,40.728965,-73.978595
Puppy Tale Lodge,puppy-tale-lodge-new-york-ny,"{""Service options"": {""Outdoor services"": true, ""Onsite services"": true, ""Language assistance"": ""English, Portuguese, Spanish""}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",315 E 74th St,New York,New York,10021,(929) 578-7822,http://www.puppytalelodge.com/,"https://www.google.com/maps/place/Puppy+Tale+Lodge/@40.769873,-73.956463,14z/data=!4m8!1m2!2m1!1sPuppy+Tale+Lodge!3m4!1s0x89c258c08b2bc46b:0x8c8902d61347ccf4!8m2!3d40.769873!4d-73.956463",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_xcQ1Nne3hgt3sac3EkhVGAYWktsX-x7aoIuttclUybwqcnDshOfMYANEEtik-Qlhe3zOAJiBGEHW_QLP9fXxNRdP_Hgvg89zCBw3_-CkKINJc1zU3n2ipLdPbKxUs-40lvkv-g=w800-h500-k-no,"Monday: 7:30AM–7:30PM, Tuesday: 7:30AM–7:30PM, Wednesday: 7:30AM–7:30PM, Thursday: 7:30AM–7:30PM, Friday: 7:30AM–7:30PM, Saturday: Closed, Sunday: Closed",Puppy First Groom,Puppy First Groom,Full-Service Salon,,4.8,57.0,Active,False,2026-04-01,40.769873,-73.956463
The Pet Maven: house call pet grooming and cat sitting,the-pet-maven-house-call-pet-grooming-and-cat-sitting-new-york-ny,"Cat Sitter NYC. FAQ Cat Sitter in Brooklyn, Queens, Manhattan and New York City by The Pet Maven.",2 Tudor City Pl,New York,New York,10017,(917) 744-4709,http://www.thepetmaven.com/,"https://www.google.com/maps/place/The+Pet+Maven%3A+house+call+pet+grooming+and+cat+sitting/@40.7483919,-73.9713866,14z/data=!4m8!1m2!2m1!1sThe+Pet+Maven%3A+house+call+pet+grooming+and+cat+sitting!3m4!1s0x89c25904a9683167:0xee1f54365b1b098b!8m2!3d40.7483919!4d-73.9713866",https://lh3.googleusercontent.com/gps-cs-s/AHVAwephQsf2kNSq8TlgnNi6SeFa6y-ew8jrrt3yFKH0lvIPko-fbqEsYZjt9XGo3VrshDGeVGPU9F154el09-AIPUY1cZd_zw1vaTbizVxYK-Q1_rHjQNjcNVJRaUMGsIzEMu6wxvIX6A=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,Mobile Grooming,Mobile Grooming,,5.0,10.0,Active,False,2026-04-01,40.7483919,-73.9713866
Lucky Paws Pet Grooming (Under New Ownership),lucky-paws-pet-grooming-under-new-ownership-new-york-ny,Lucky Paws LuckyPaws Luck Pas USA Universal Pet Holding UniversalPetHoldings DrPetMD Your Neighborhood Grooming Shop​ 1-888-256-3048 Our Locations Request Appointment Choose a Location - Select -Lucky Paws Rego ParkLucky Paws HuntingtonLucky Paws Islip Lucky Paws Bedford Hills Lucky Paws Syosset Lucky Paws New Hyde Park Lucky Paws Bethpage Lucky Paws Port Washington Lucky Paws Howard Beach Lucky Paws Wantagh Lucky Paws Shoreham Lucky Paws NYC-Washington St.Lucky Paws NYC-Chelsea Lucky Paws NYC-Gramercy Gerard Marrone Gerrard Marone Gerard Marone Dr Pet Md Vetinarian grooming pet Grooming PetCare,168 9th Ave,New York,New York,10011,(212) 924-5300,https://luckypawsusa.com/,"https://www.google.com/maps/place/Lucky+Paws+Pet+Grooming+%28Under+New+Ownership%29/@40.7448078,-74.0022591,14z/data=!4m8!1m2!2m1!1sLucky+Paws+Pet+Grooming+%28Under+New+Ownership%29!3m4!1s0x89c259bc04a70315:0x36426cd9eff96cfe!8m2!3d40.7448078!4d-74.0022591",https://lh3.googleusercontent.com/gps-cs-s/AHVAweraq6zj5ejesHwN_r3lQGv_QA-9KJojB2rKAaM8Sb0irjWiYdTPk1kZkdC-Oek998nSd0QHhJVRbHOzY_oC4aT3mF8AG7DZhE1rzJ4_m8MUlQkQxzqy1g3TpoL-mj4gi7YECck=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.1,82.0,Active,False,2026-04-01,40.7448078,-74.0022591
Grooming 4 Less,grooming-4-less-new-york-ny,"{""From the business"": {""Identifies as Latino-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as Latino-owned"": true}}",50 Gouverneur St,New York,New York,10002,(646) 431-8043,http://www.grooming4less.com/,"https://www.google.com/maps/place/Grooming+4+Less/@40.712517999999996,-73.98352299999999,14z/data=!4m8!1m2!2m1!1sGrooming+4+Less!3m4!1s0x89c25a2b255303b9:0x2307aaf6d7d8869!8m2!3d40.712517999999996!4d-73.98352299999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwephk34-OCTZqyfamEwyiA_JZPOzavrZ6B1dKL79kn9HgqdPT-QT5mC4gHgvNkjroevGASwVpqPhUnyGLFR2GKjOG2BJmVjV15EUXFMpYt3xIsbNwXkDOsXEbwXF2Eu5XjdbfVg=w800-h500-k-no,"Monday: Closed, Tuesday: 10AM–3PM, Wednesday: 10AM–3PM, Thursday: 10AM–4PM, Friday: 10AM–4PM, Saturday: 10AM–4PM, Sunday: 10AM–3PM",,,Pet Store with Grooming,,4.9,118.0,Active,False,2026-04-01,40.712518,-73.98352299999999
Lou-Lou Pets Grooming Mobile In-home Services,lou-lou-pets-grooming-mobile-in-home-services-new-york-ny,"{""Service options"": {""Language assistance"": ""English, Portuguese, Spanish""}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",2265 2nd Ave,New York,New York,10035,(646) 854-8453,http://www.louloupets.com/,"https://www.google.com/maps/place/Lou-Lou+Pets+Grooming+Mobile+In-home+Services/@40.7973407,-73.937842,14z/data=!4m8!1m2!2m1!1sLou-Lou+Pets+Grooming+Mobile+In-home+Services!3m4!1s0x89c2f7d2c9d95201:0x4c25614ea1738e2d!8m2!3d40.7973407!4d-73.937842",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrX1donNmhQCzGhmR6zhXJM50lEVkYZDP8EyQdxvblCqnxSonZ7K_By0rDXZSyDkregZaPpnNNtj8oBffBIXTLTRymjRtNNXzy4dRz9aidFI3CHOyumq06jwcJJiJwHaMiemK8=w800-h500-k-no,"Monday: 8AM–7PM, Tuesday: 8AM–7PM, Wednesday: 8AM–7PM, Thursday: 8AM–7PM, Friday: 8AM–7PM, Saturday: 10AM–4PM, Sunday: Closed",,,Pet Spa,,5.0,115.0,Active,False,2026-04-01,40.7973407,-73.937842
Rapawzel Dog Grooming & Day Care,rapawzel-dog-grooming-day-care-new-york-ny,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": false, ""Wheelchair accessible parking lot"": false}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",208 E 82nd St #2,New York,New York,10028,(212) 396-2585,https://rapawzeldoggroomer.com/dog-grooming-and-daycare-in-manhattan/,"https://www.google.com/maps/place/Rapawzel+Dog+Grooming+%26+Day+Care/@40.7759177,-73.9553273,14z/data=!4m8!1m2!2m1!1sRapawzel+Dog+Grooming+%26+Day+Care!3m4!1s0x89c258bc2095c797:0xbb913b9d9f5862f0!8m2!3d40.7759177!4d-73.9553273",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNPIQVhCqN0p8wQjbDkl_cVU0z_0w2TZcF7s-4wRqqBKjPuUSQE6ZjN7Uh0KGmQyYVWN2pmfh8blThFZwv_lFU-tFLCtQYx8UUJ-F1Xl4PuJLDEL-xRMqLE0iTgd1A_-tmwdLFsPWp_PSp=w800-h500-k-no,"Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8:30AM–6PM, Sunday: 8:30AM–6PM",,,Pet Store with Grooming,,4.6,273.0,Active,False,2026-04-01,40.7759177,-73.9553273
Amanda's Doggy Stylez,amanda-s-doggy-stylez-new-york-ny,"{""From the business"": {""Identifies as Latino-owned"": true, ""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English, Spanish""}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true, ""Identifies as Latino-owned"": true}}",4646 Broadway,New York,New York,10040,(646) 280-0811,https://www.amandasdoggystylez.com/,"https://www.google.com/maps/place/Amanda%27s+Doggy+Stylez/@40.8617729,-73.9297816,14z/data=!4m8!1m2!2m1!1sAmanda%27s+Doggy+Stylez!3m4!1s0x89c2f5beaa40487b:0xf7a345e6bc028702!8m2!3d40.8617729!4d-73.9297816",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep04H1dKchhXpXHuSnfRQGgUEsx5rG3_OwDl6s-EWecPfCAJKBXCyYYz4tKUhK422N1bAlIV9FM0Q8zTbZZr1_PkqZ2Ng5wkqZLggmZdugF1eCCXfzUVZbCMtgWHW89McIMwFvMbw=w800-h500-k-no,"Monday: 9AM–7PM, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7PM, Saturday: 9AM–7PM, Sunday: Closed",,,Full-Service Salon,,4.9,67.0,Active,False,2026-04-01,40.8617729,-73.9297816
PetnessWanderer,petnesswanderer-new-york-ny,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": false}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",247 Audubon Ave,New York,New York,10033,(917) 261-4565,https://petnesswanderer.shop/,"https://www.google.com/maps/place/PetnessWanderer/@40.8461918,-73.9340416,14z/data=!4m8!1m2!2m1!1sPetnessWanderer!3m4!1s0x89c259cfb4966b5b:0xb4ee8896b6f662e7!8m2!3d40.8461918!4d-73.9340416",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbIKPbalTFsikTr4fVGMQ-yzmaH_3AlRLzOXecj1M2n41p6xJpbv1jkdaIB0GoASMd7qcbyoWEHLf75lNQ-i8U1iAISvDiGGgipPvOQKGhoKC_xVkxYHFLnN0HNkGU9nsTvobCxRLLUu4=w800-h500-k-no,Daily: 9AM–5PM,,,Full-Service Salon,,4.4,300.0,Active,False,2026-04-01,40.8461918,-73.9340416
Queens Dog Spa,queens-dog-spa-long-island-city-ny,Find the best dog groomers in Queens at our pet spa. We offer professional dog grooming services to keep your furry friend looking their best.,41-26 27th St,Long Island City,New York,11101,(332) 201-3971,https://queensdogspa.nyc/,"https://www.google.com/maps/place/Queens+Dog+Spa/@40.7513042,-73.939082,14z/data=!4m8!1m2!2m1!1sQueens+Dog+Spa!3m4!1s0x89c259318ccbd105:0x5e4c08b21b3d9bdf!8m2!3d40.7513042!4d-73.939082",https://lh3.googleusercontent.com/gps-cs-s/AHVAwequekEXvUoMX24_6POYl9wHMio2hEp9kPK1YaAN6FEcBblNlivhAbPta-z6GFZeZPu-ew3ayV5yve3eQEidAAzpvDoiYgqC_rTU-0IP3WYfkvkjas-UYilHMJWMSwMWojCTFUX0=w800-h500-k-no,Daily: 7AM–7PM,,,Pet Spa,,4.8,43.0,Active,False,2026-04-01,40.7513042,-73.939082
Bonnie's Royal Pet,bonnie-s-royal-pet-minneapolis-mn,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",3019 Lyndale Ave S,Minneapolis,Minnesota,55408,(612) 822-1655,http://royalpetbeautyshop.com/,"https://www.google.com/maps/place/Bonnie%27s+Royal+Pet/@44.9476672,-93.2877944,14z/data=!4m8!1m2!2m1!1sBonnie%27s+Royal+Pet!3m4!1s0x87f6278f50f699b9:0x273562513b1da519!8m2!3d44.9476672!4d-93.2877944",https://lh3.googleusercontent.com/gps-cs-s/AHVAwervl7g8ly9ESQqKKiPUPbqZnqAA5scVagGsP5LKVj_VEnfXmsi0jYePdg7QXeAj9AkPj0E7XD6Z9LuQylBiLHwN3aOgvAqMbG2lG1ySzcraq0TAbQfko4DKg6gMD6ZdVI9eBsRVTx8WIY4=w800-h500-k-no,"Monday: 7AM–5PM, Tuesday: 7AM–5PM, Wednesday: 7AM–5PM, Thursday: 7AM–5PM, Friday: 7AM–5PM, Saturday: 7AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.6,325.0,Active,False,2026-04-01,44.9476672,-93.2877944
Pamper Your Pet,pamper-your-pet-verona-nj,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",133 Bloomfield Ave Apartment 1,Verona,New Jersey,7044,(973) 857-2799,http://pamperyourpetnj.com/,"https://www.google.com/maps/place/Pamper+Your+Pet/@40.825404899999995,-74.2325848,14z/data=!4m8!1m2!2m1!1sPamper+Your+Pet!3m4!1s0x89c3aaa662e0a481:0x851c5a15078d4993!8m2!3d40.825404899999995!4d-74.2325848",https://lh3.googleusercontent.com/gps-cs-s/AHVAweroXXxkUF0q2fylj6kRwHi1Z7wBc80JURz_dcelGwsyo0NMqwKKI9iuod77bFBWhPLZYeCavZhlqeIYu_LMvyXGYJi41Y-jiXbBz1vXw_6Mj23lIgKjOJ65xPj6Us5XzUpQM6s=w800-h500-k-no,"Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM, Sunday: Closed",,,Pet Spa,,4.7,276.0,Active,False,2026-04-01,40.8254049,-74.2325848
Pretty Paws Grooming,pretty-paws-grooming-nampa-id,"For general questions regarding our services, brands, or policies, you can reach our main office line or email us directly. Or, book your appointment online.",2623 Southside Blvd,Nampa,Idaho,83686,(208) 856-0787,https://www.prettypawsdogs.com/,"https://www.google.com/maps/place/Pretty+Paws+Grooming/@43.5430188,-116.53311389999999,14z/data=!4m8!1m2!2m1!1sPretty+Paws+Grooming!3m4!1s0x54ae4eb842e52761:0x5b24c878cd54c161!8m2!3d43.5430188!4d-116.53311389999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYsvfBfe8L9-nd9vMzYG-4NuikRanjW_nu0mADTpP0y_xmLK-z4X9zI3Lx3cFEvrGANxuvX3So_egrtk00iz-oYpLlHRxX0NNECjDQ1-Su6BwtjsVjAinBdRjDida51puJA1IM=w800-h500-k-no,"Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–6PM, Friday: 9AM–6PM, Saturday: 9AM–6PM, Sunday: Closed",,,Full-Service Salon,,4.7,167.0,Active,False,2026-04-01,43.5430188,-116.5331139
D's Head To Tails Grooming,d-s-head-to-tails-grooming-nampa-id,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",29 S Tamarack Way,Nampa,Idaho,83651,(208) 392-8835,https://dsheadtotailsgrooming.com/,"https://www.google.com/maps/place/D%27s+Head+To+Tails+Grooming/@43.574187099999996,-116.5991069,14z/data=!4m8!1m2!2m1!1sD%27s+Head+To+Tails+Grooming!3m4!1s0x54ae4b523beb306d:0x4606864d4c388f38!8m2!3d43.574187099999996!4d-116.5991069",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7A2FEXYvvYT1mAUGp_fMy-jUsgiFxjA5z1F94KCqZoc3lvYpiToH2fjijHYReaU-GpeU5f367uQ9aZ5N1v8gEfcD99uDAmFBd6Ul3nBht_X960cz53hDi3-TmtqyZSfCIDVq7pORjzQQ=w800-h500-k-no,"Monday: 8AM–4PM, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,5.0,4.0,Active,False,2026-04-01,43.5741871,-116.5991069
K9 Spa and Grooming,k9-spa-and-grooming-nampa-id,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",1415 N Midland Blvd,Nampa,Idaho,83651,(208) 468-3647,https://www.facebook.com/pages/category/Pet-Groomer/K-9-Spa-Grooming-424218384366065/,"https://www.google.com/maps/place/K9+Spa+and+Grooming/@43.5972927,-116.59375879999999,14z/data=!4m8!1m2!2m1!1sK9+Spa+and+Grooming!3m4!1s0x54ae4c6bcb15fdd3:0xb5a0451c0f9a87d6!8m2!3d43.5972927!4d-116.59375879999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepia9EJRLkjEzgwdQa0dYKPE_InHJ3KOUsxDc11engvbEdI7-Y5k85BvfRUgMo-JlmT4KcN7icKSHbjVED3MTwwFEuhdjEoehSQ4n-7k1i9HREQkRNWm5Qq3Fg3F5Rj9zLSOxTGYA=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.7,94.0,Active,False,2026-04-01,43.5972927,-116.5937588
The Pupp Wash,the-pupp-wash-nampa-id,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking garage"": true, ""On-site parking"": true}}",1465 N Sagittarius Ct,Nampa,Idaho,83651,(208) 982-2376,https://thepuppwash.com/,"https://www.google.com/maps/place/The+Pupp+Wash/@43.5974028,-116.61202739999999,14z/data=!4m8!1m2!2m1!1sThe+Pupp+Wash!3m4!1s0x54ae4b0072687b6b:0x6e85398c9dd3ffea!8m2!3d43.5974028!4d-116.61202739999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqHNE2JMHnoeQI5O0aPJj8Ng2RrD1ww00q5f5RPpgPY8Lt2P_nvTGfrovdTi2eo1-4HEJThOqqU9bB9XCD5gItRLBVgAJQQaQEhZ5h857DQWnxwNzc9WXPDx9Yj_kGTYdsa1LKAvA=w800-h500-k-no,"Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–5PM, Friday: 9AM–6PM, Saturday: 10AM–2PM, Sunday: Closed",,,Full-Service Salon,,5.0,12.0,Active,False,2026-04-01,43.5974028,-116.6120274
